seminar_id,university,discipline,seminar_name,seminar_link
f5642d-489f33-d4,University of Texas at El Paso,Computer Science,Seminar,https://www.utep.edu/cs/events/seminars.html
f5a5a6-ca5a79-69,Columbia University,Physics,Materials Science and Engineering Colloquium,https://www.apam.columbia.edu/materials-science-and-engineering-colloquium-0
f60386-02bb44-e5,Cornell University,Computer Science,Learning Machines Seminar,https://www.cs.cornell.edu/courses/cs7794/2023sp/
f65fb2-cae935-9f,University of Minnesota,Mathematics,Lie Theory Seminar,https://www-users.cse.umn.edu/~jiang034/Seminar/lie.html
f663e2-cb5cc5-57,"University of California, Berkeley",Chemistry,Special Seminar,https://events.berkeley.edu/chem/month/date/20230801
f6683c-a6ab79-2d,"University of California, Berkeley",Mathematics,Differential Geometry Seminar,https://events.berkeley.edu/math/month/date/20230801
f676d4-69642c-a7,University of Arizona,Mathematics,Algebra and Number Theory Seminar,https://www.math.arizona.edu/events/archive/5
f6c0d9-695ff9-b1,University of Michigan,Physics,HEP (High Energy Physics) - Astro Seminars,https://lsa.umich.edu/physics/news-events/seminars-colloquia/hep-astro-seminars.html#date=2023-11-22&view=month
f6d9dc-dfd2f8-a8,"University of California, Los Angeles",Chemistry,Houk-Jung Organic Colloquium 247,https://www.chemistry.ucla.edu/calendar/month/2023-09/
f6df41-ac2555-67,"University of Maryland, College Park",Physics,JQI Seminar,https://umdphysics.umd.edu/events/calendar.html#year=2023&month=8&day=1&view=month
f6ef70-b41e96-40,Colorado State University,Chemistry,Materials Seminars,https://www.chem.colostate.edu/materials-seminar/
f71884-bcfcc2-9b,University of Colorado Boulder,Mathematics,Noncommutative Geometry Seminar,https://math.colorado.edu/seminars/
f7598a-d8ebf9-d9,Purdue University,Physics,Condensed Matter Seminar,https://www.physics.purdue.edu/events/condensed-matter-seminars/archive.html
f79ac8-7c6233-9f,Brown University,Mathematics,Geometric Analysis Seminar,https://sites.google.com/brown.edu/christine-breiner-brown/seminar?authuser=0
f7cd94-479386-f7,University of Minnesota,Computer Science,Colloquium,https://cse.umn.edu/cs/2023-24-colloquium-schedule
f7f774-fcc47c-89,Texas A&M University,Mathematics,Several Complex Variables Seminar,https://www.math.tamu.edu/seminars/scv/
f822f3-edf2b8-71,North Carolina State University,Computer Science,Systems Research Seminar,https://arcb.csc.ncsu.edu/~mueller/seminar/
f826a6-21f2b7-f2,Purdue University,Mathematics,Algebraic Geometry Seminar,https://sites.google.com/view/purduealgebraicgeometryseminar/fall-2023?authuser=0
f89059-83a4a7-d9,"University of Maryland, College Park",Mathematics,Math Biology Seminar,https://www-math.umd.edu/research/seminars/math-biology.html
f8bbf1-0e6afd-27,Rutgers University-New Brunswick,Computer Science,Seminar,https://www.cs.rutgers.edu/news-events/cs-events/past-events/month.calendar/2023/09/10/-
f8e9e2-ad6798-2e,Northeastern University,Physics,Physics Seminar,https://cos.northeastern.edu/events/physics-seminar-dr-sagar-vidya-addepalli-brandeis-university/
f91ff6-ad1b8a-a2,Johns Hopkins University,Physics,JHU - UMD Joint Particle Physics Seminars,https://physics-astronomy.jhu.edu/series/theoretical-and-experimental-particle-physics-seminar-series/
f95206-a3fda4-dc,Emory University,Chemistry,Chemistry Seminar,https://chemistry.emory.edu/home/about/calendar.html
